#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.700000e-03
1 1.080000e-02
2 1.550000e-02
3 2.250000e-02
4 3.220000e-02
5 4.570000e-02
6 6.150000e-02
7 8.140000e-02
8 1.083000e-01
9 1.447000e-01
10 1.941000e-01
11 2.563000e-01
12 3.404000e-01
13 4.530000e-01
14 6.031000e-01
15 7.850000e-01
16 9.308000e-01
17 9.943000e-01
18 9.997000e-01
19 1.000000e+00
