#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.100000e-03
1 8.900000e-03
2 1.110000e-02
3 1.400000e-02
4 1.850000e-02
5 2.420000e-02
6 3.040000e-02
7 3.790000e-02
8 4.800000e-02
9 5.890000e-02
10 7.420000e-02
11 9.450000e-02
12 1.199000e-01
13 1.516000e-01
14 1.947000e-01
15 2.498000e-01
16 3.198000e-01
17 4.160000e-01
18 5.425000e-01
19 7.030000e-01
20 8.765000e-01
21 9.778000e-01
22 9.991000e-01
23 1.000000e+00
