#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.700000e-03
1 1.130000e-02
2 1.670000e-02
3 2.350000e-02
4 3.270000e-02
5 4.460000e-02
6 6.130000e-02
7 8.260000e-02
8 1.090000e-01
9 1.404000e-01
10 1.812000e-01
11 2.366000e-01
12 3.089000e-01
13 4.057000e-01
14 5.363000e-01
15 6.981000e-01
16 8.693000e-01
17 9.791000e-01
18 9.997000e-01
19 1.000000e+00
