#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.600000e-03
1 9.100000e-03
2 1.220000e-02
3 1.680000e-02
4 2.180000e-02
5 2.890000e-02
6 3.790000e-02
7 4.830000e-02
8 6.170000e-02
9 7.990000e-02
10 1.031000e-01
11 1.307000e-01
12 1.677000e-01
13 2.142000e-01
14 2.767000e-01
15 3.627000e-01
16 4.743000e-01
17 6.172000e-01
18 7.913000e-01
19 9.355000e-01
20 9.945000e-01
21 1.000000e+00
