#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.000000e-03
1 6.900000e-03
2 8.700000e-03
3 1.160000e-02
4 1.510000e-02
5 2.050000e-02
6 2.800000e-02
7 3.690000e-02
8 4.780000e-02
9 6.030000e-02
10 7.480000e-02
11 9.310000e-02
12 1.163000e-01
13 1.472000e-01
14 1.848000e-01
15 2.353000e-01
16 2.996000e-01
17 3.880000e-01
18 5.050000e-01
19 6.646000e-01
20 8.396000e-01
21 9.681000e-01
22 9.990000e-01
23 1.000000e+00
