#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.800000e-03
1 1.040000e-02
2 1.510000e-02
3 2.130000e-02
4 2.920000e-02
5 3.960000e-02
6 5.260000e-02
7 6.930000e-02
8 8.850000e-02
9 1.129000e-01
10 1.448000e-01
11 1.871000e-01
12 2.412000e-01
13 3.136000e-01
14 4.090000e-01
15 5.387000e-01
16 7.034000e-01
17 8.727000e-01
18 9.769000e-01
19 9.980000e-01
20 1.000000e+00
