#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.500000e-03
1 7.900000e-03
2 1.070000e-02
3 1.450000e-02
4 1.890000e-02
5 2.500000e-02
6 3.320000e-02
7 4.390000e-02
8 5.710000e-02
9 7.590000e-02
10 9.890000e-02
11 1.246000e-01
12 1.567000e-01
13 1.966000e-01
14 2.479000e-01
15 3.150000e-01
16 3.996000e-01
17 5.157000e-01
18 6.719000e-01
19 8.534000e-01
20 9.724000e-01
21 9.993000e-01
22 1.000000e+00
