#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.800000e-03
1 1.030000e-02
2 1.440000e-02
3 1.970000e-02
4 2.790000e-02
5 3.830000e-02
6 5.050000e-02
7 6.820000e-02
8 8.980000e-02
9 1.176000e-01
10 1.524000e-01
11 1.968000e-01
12 2.545000e-01
13 3.320000e-01
14 4.388000e-01
15 5.818000e-01
16 7.586000e-01
17 9.192000e-01
18 9.920000e-01
19 1.000000e+00
