#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 4.900000e-03
1 7.800000e-03
2 1.150000e-02
3 1.480000e-02
4 1.960000e-02
5 2.550000e-02
6 3.270000e-02
7 4.180000e-02
8 5.210000e-02
9 6.530000e-02
10 8.270000e-02
11 1.040000e-01
12 1.306000e-01
13 1.642000e-01
14 2.043000e-01
15 2.542000e-01
16 3.181000e-01
17 4.018000e-01
18 5.200000e-01
19 6.803000e-01
20 8.500000e-01
21 9.654000e-01
22 9.977000e-01
23 9.999000e-01
24 1.000000e+00
