#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.400000e-03
1 8.200000e-03
2 1.080000e-02
3 1.440000e-02
4 1.930000e-02
5 2.530000e-02
6 3.180000e-02
7 4.160000e-02
8 5.520000e-02
9 7.280000e-02
10 9.460000e-02
11 1.197000e-01
12 1.518000e-01
13 1.939000e-01
14 2.535000e-01
15 3.307000e-01
16 4.305000e-01
17 5.644000e-01
18 7.281000e-01
19 8.883000e-01
20 9.787000e-01
21 9.992000e-01
22 1.000000e+00
