#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.700000e-03
1 8.600000e-03
2 1.110000e-02
3 1.440000e-02
4 1.870000e-02
5 2.430000e-02
6 3.220000e-02
7 4.290000e-02
8 5.590000e-02
9 7.350000e-02
10 9.760000e-02
11 1.256000e-01
12 1.607000e-01
13 2.059000e-01
14 2.616000e-01
15 3.313000e-01
16 4.271000e-01
17 5.536000e-01
18 7.067000e-01
19 8.659000e-01
20 9.721000e-01
21 9.983000e-01
22 1.000000e+00
