#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.900000e-03
1 8.800000e-03
2 1.250000e-02
3 1.790000e-02
4 2.440000e-02
5 3.360000e-02
6 4.420000e-02
7 5.730000e-02
8 7.420000e-02
9 9.670000e-02
10 1.261000e-01
11 1.645000e-01
12 2.145000e-01
13 2.814000e-01
14 3.684000e-01
15 4.825000e-01
16 6.376000e-01
17 8.168000e-01
18 9.474000e-01
19 9.951000e-01
20 1.000000e+00
