#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.900000e-03
1 1.150000e-02
2 1.720000e-02
3 2.530000e-02
4 3.530000e-02
5 4.780000e-02
6 6.480000e-02
7 8.780000e-02
8 1.169000e-01
9 1.538000e-01
10 1.966000e-01
11 2.533000e-01
12 3.298000e-01
13 4.285000e-01
14 5.635000e-01
15 7.368000e-01
16 9.078000e-01
17 9.871000e-01
18 9.992000e-01
19 1.000000e+00
