#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.200000e-03
1 9.600000e-03
2 1.280000e-02
3 1.800000e-02
4 2.390000e-02
5 3.210000e-02
6 4.190000e-02
7 5.470000e-02
8 7.160000e-02
9 9.210000e-02
10 1.162000e-01
11 1.482000e-01
12 1.869000e-01
13 2.358000e-01
14 3.047000e-01
15 3.907000e-01
16 5.114000e-01
17 6.741000e-01
18 8.488000e-01
19 9.681000e-01
20 9.995000e-01
21 1.000000e+00
