#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.100000e-03
1 8.900000e-03
2 1.160000e-02
3 1.460000e-02
4 1.790000e-02
5 2.250000e-02
6 2.810000e-02
7 3.510000e-02
8 4.350000e-02
9 5.360000e-02
10 6.680000e-02
11 8.200000e-02
12 1.008000e-01
13 1.248000e-01
14 1.574000e-01
15 2.028000e-01
16 2.611000e-01
17 3.356000e-01
18 4.337000e-01
19 5.640000e-01
20 7.307000e-01
21 8.977000e-01
22 9.847000e-01
23 9.991000e-01
24 1.000000e+00
