#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.900000e-03
1 9.500000e-03
2 1.360000e-02
3 1.900000e-02
4 2.600000e-02
5 3.530000e-02
6 4.850000e-02
7 6.640000e-02
8 8.950000e-02
9 1.215000e-01
10 1.602000e-01
11 2.127000e-01
12 2.815000e-01
13 3.789000e-01
14 5.063000e-01
15 6.673000e-01
16 8.453000e-01
17 9.647000e-01
18 9.986000e-01
19 1.000000e+00
