#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.100000e-03
1 1.000000e-02
2 1.420000e-02
3 1.900000e-02
4 2.440000e-02
5 3.160000e-02
6 4.110000e-02
7 5.270000e-02
8 6.880000e-02
9 8.870000e-02
10 1.142000e-01
11 1.460000e-01
12 1.874000e-01
13 2.407000e-01
14 3.100000e-01
15 3.961000e-01
16 5.126000e-01
17 6.654000e-01
18 8.351000e-01
19 9.592000e-01
20 9.970000e-01
21 1.000000e+00
