x,y, change, spelling,type
1846.8907956689889, 0.3349819939461375,,se_ra,
1850.5927400206547, 0.38161075133186695,,se_ra,
1853.0415786009428, 0.43637581804912495,,se_ra,
1854.0152080820344, 0.5027920350629512,,se_ra,
1863.0973632770347, 0.4584629948673774,,se_ra,
1861.5709781134324, 0.4103585657370519,,se_ra,
1869.3673548709257,0.475707979,,se_ra,
1875.5517314856957, 0.5729740773565476,,se_ra,
1879.492255, 0.6105559743009943,,se_ra,
1883.2897909321578, 0.6514252898316644,,se_ra,
1886.4114250110306,0.568916099,,se_ra,
1891.9557608280334, 0.4877405692545136,,se_ra,
1899.0000001064573, 0.5758066831772012,,se_ra,
1897.7850925362725, 0.6150509074811865,,se_ra,
1905.1019119339949, 0.5710236132546891,,se_ra,
1909.8815502484877, 0.6466306944394595,,se_ra,
1916.9976653995404, 0.6644008731658135,,se_ra,
1924.106393808148,0.692963083,,se_ra,
1948.2598511190508, 0.8137709603845064,,se_ra,
1956.1017316443251, 0.8126393688146678,,se_ra,
1961.790593328998, 0.8327439790387998,,se_ra,
1935.1652150362852, 0.7648540971250136,,se_ra,
1833.9603705409475, 0.5170237967050717,,se_ra,
1839.703577854874, 0.5189907038512618,,se_ra,
1841.1185124275269, 0.4265460679803309,,se_ra,
1855.286705998029, 0.4619503966117512,,se_ra,
1857.6655731625176, 0.4422813251498511,,se_ra,
1858.9943461627158, 0.4757187466350814,,se_ra,
1864.7200519072373, 0.5032554466817416,,se_ra,
1794.2566228224416, 0.11724940649243443,informal_institution,centre_center,
1792.7615574211939,0.094675951,,centre_center,
1801.896497968882, 0.11369297584437021,,centre_center,
1809.6501334568368, 0.13734323965399653,,centre_center,
1810.4049925560596, 0.18007968127490037,,centre_center,
1809.2945715335009, 0.24024263307131832,,centre_center,
1818.7526748915689, 0.13426593924601893,,centre_center,
1826.925936874643, 0.16970675855138007,,centre_center,
1834.6704414883443, 0.13726780021600737,,centre_center,
1842.4912805550418, 0.16687777962678363,,centre_center,
1850.324770314626, 0.17800509673019638,,centre_center,
1858.1663023004023, 0.17738272136678512,,centre_center,
1862.9598918764636, 0.20367808047090918,,centre_center,
1869.9791869145256, 0.2327222640967661,,centre_center,
1874.503549091767, 0.26181831233624064,,centre_center,
1880.357612044008, 0.3009242310039123,,centre_center,
1886.5600983143133, 0.3517044027004187,,centre_center,
1892.6185108347627, 0.35261596257612204,,centre_center,
1896.9688431528953, 0.45371738272136675,,centre_center,
1894.372417526618, 0.39376188937941936,,centre_center,
1902.6464132643111,0.505196716,,centre_center,
1907.5628087653906, 0.5628405297728007,,centre_center,
1913.9019523322147, 0.5751398524306891,,centre_center,
1917.729030354831, 0.6373181149276768,,centre_center,
1922.866005562325, 0.6826477872294606,,centre_center,
1927.153571572201, 0.7043568326436853,,centre_center,
1932.0406462648582, 0.6870562793869568,,centre_center,
1937.7239216359121, 0.7153224938085496,,centre_center,
1944.4717173139827, 0.7244506658052476,,centre_center,
1951.4351363069836, 0.7570216431571014,,centre_center,
1958.9792479212213, 0.7743538540351291,,centre_center,
1965.0114769497607, 0.8135194955912088,,centre_center,
1969.6100345494553, 0.8643962118065704,,centre_center,
1976.0141804252835, 0.8809120601949288,,centre_center,
1983.8618699421893, 0.8712935318513009,,centre_center,
1988.1461949035597, 0.8605434119378343,,centre_center,
1800.1619813095224,0.39184918,informal_institution,behavior_behaviour,
1800.3195044178651, 0.33722205663189275,,behavior_behaviour,
1800.8445814456745, 0.2811942374565327,,behavior_behaviour,
1801.957745,0.220005961,,behavior_behaviour,
1802.2447868531658, 0.16717271071369433,,behavior_behaviour,
1802.2885432721498, 0.11532240437158481,,behavior_behaviour,
1802.682351043007,0.07238003,,behavior_behaviour,
1804.3625975319965, 0.28045702930948835,,behavior_behaviour,
1805.9330551878988, 0.22302181276249844,,behavior_behaviour,
1805.6752901015197, 0.17135022354694496,,behavior_behaviour,
1805.9903363182052, 0.12390082644628109,,behavior_behaviour,
1807.0404903738238,0.071089916,,behavior_behaviour,
1807.835607015935, 0.4282146050670642,,behavior_behaviour,
1807.8806136183186, 0.3757675111773474,,behavior_behaviour,
1808.0381367266614, 0.32837555886736225,,behavior_behaviour,
1808.195659835004, 0.28303725782414313,,behavior_behaviour,
1808.8257522683753, 0.22316542473919532,,behavior_behaviour,
1809.3508292961847, 0.14923397913561853,,behavior_behaviour,
1811.1098373393456,0.080811848,,behavior_behaviour,
1813.787730181173,0.066574516,,behavior_behaviour,
1814.7171165203954, 0.11539612518628917,,behavior_behaviour,
1817.3713808959712,0.07514456,,behavior_behaviour,
1816.617895361065, 0.2219227024341779,,behavior_behaviour,
1816.911938496638, 0.1547630402384501,,behavior_behaviour,
1816.5968922799525, 0.3038019539658885,,behavior_behaviour,
1816.7019076855142, 0.36995409836065585,,behavior_behaviour,
1819.0962589323246,0.082000596,,behavior_behaviour,
1820.9235269891008,0.063201788,,behavior_behaviour,
1824.384189, 0.048860254499598854,,behavior_behaviour,
1826.0482787805192, 0.029069051167411875,,behavior_behaviour,
1827.6497637153375, 0.10638375558867363,,behavior_behaviour,
1827.4134790528235,0.066298063,,behavior_behaviour,
1830.1963873002126,0.095786388,,behavior_behaviour,
1832.1947686942867, 0.17967633909003244,,behavior_behaviour,
1832.0041524959559, 0.22853651266766029,,behavior_behaviour,
1832.2021815464439, 0.2651230998509687,,behavior_behaviour,
1836.5288162555923, 0.22428176850471937,,behavior_behaviour,
1836.5498193367048, 0.16092399403874813,,behavior_behaviour,
1838.7776461546955, 0.2982026825633384,,behavior_behaviour,
1837.1799117700757, 0.12932935916542476,,behavior_behaviour,
1842.2448855614052, 0.2647488249455463,,behavior_behaviour,
1844.8460363760912, 0.3294813710879285,,behavior_behaviour,
1845.826180161335, 0.3802258652094719,,behavior_behaviour,
1847.3063973063975,0.44685544,,behavior_behaviour,
1849.4667142208127, 0.5310156482861402,,behavior_behaviour,
1850.861918894706, 0.5923487332339793,,behavior_behaviour,
1850.726899087555, 0.6479552906110284,,behavior_behaviour,
1853.0897457126966, 0.44485444610034786,,behavior_behaviour,
1855.5201022414137,0.543377049,,behavior_behaviour,
1858.603054504694, 0.6124310730253355,,behavior_behaviour,
1857.3428696379517, 0.5473263785394934,,behavior_behaviour,
1861.5059803584395, 0.6730730253353205,,behavior_behaviour,
1862.670014756453, 0.6000032515919254,,behavior_behaviour,
1863.368128532063, 0.7060104321907603,,behavior_behaviour,
1865.2674937038116, 0.6545051014559213,,behavior_behaviour,
1866.1641637051473, 0.6197570789865874,,behavior_behaviour,
1866.0591482995856, 0.7146726279185297,,behavior_behaviour,
1868.6145231682574, 0.6642967378705085,,behavior_behaviour,
1869.826575974117, 0.6952287630402386,,behavior_behaviour,
1872.045026416611, 0.6477709885742674,,behavior_behaviour,
1874.2766037848005, 0.7122306259314458,,behavior_behaviour,
1877.419905810368, 0.7224468229237233,,behavior_behaviour,
1880.026197239312, 0.6675583254301587,,behavior_behaviour,
1882.501560370413, 0.6891862891207154,,behavior_behaviour,
1885.014429,0.743423746,,behavior_behaviour,
1888.5082107654619, 0.7113268370973291,,behavior_behaviour,
1891.8404303650207, 0.6828989567809243,,behavior_behaviour,
1895.2114248835562,0.624954396,,behavior_behaviour,
1896.9993121632467, 0.6255625931445605,,behavior_behaviour,
1899.7771715930608, 0.6580777255531356,,behavior_behaviour,
1901.7293810554286, 0.5792720649114094,,behavior_behaviour,
1902.173946272307, 0.5471052160953802,,behavior_behaviour,
1902.0794324073013, 0.5097287630402386,,behavior_behaviour,
1905.364914381308,0.627892697,,behavior_behaviour,
1907.1551770094577, 0.6613479052823317,,behavior_behaviour,
1910.6756934625787, 0.6350014903129659,,behavior_behaviour,
1913.9251701546784, 0.6775173373075014,,behavior_behaviour,
1917.6112108898994, 0.7249198211624444,,behavior_behaviour,
1918.4618356749506, 0.7530074515648288,,behavior_behaviour,
1920.6251530295247,0.689165226,,behavior_behaviour,
1919.8795436500354, 0.6335797317436663,,behavior_behaviour,
1923.9488906155575,0.753928962,,behavior_behaviour,
1924.3992451432553, 0.8091486873781958,,behavior_behaviour,
1928.2282683922028,0.794425146,,behavior_behaviour,
1931.6487701733604, 0.7985037257824146,,behavior_behaviour,
1931.693776775744, 0.7657242921013414,,behavior_behaviour,
1935.1592851592852,0.854139006,,behavior_behaviour,
1938.6247935428264, 0.8883186560086711,,behavior_behaviour,
1942.0903019263676, 0.9333553719008267,,behavior_behaviour,
1945.5558103099088, 0.9253131012057989,,behavior_behaviour,
1949.021319, 0.9226993632299149,,behavior_behaviour,
1952.4868270769912, 0.9178740008128983,,behavior_behaviour,
1955.9523354605324, 0.9194824549519038,,behavior_behaviour,
1959.4178438440736, 0.9142549790001357,,behavior_behaviour,
1961.3081211441868, 0.5539612518628914,,behavior_behaviour,
1962.8833522276145, 0.9062127083051079,,behavior_behaviour,
1964.773629527728, 0.5539612518628914,,behavior_behaviour,
1966.3488606111557, 0.9148581493022628,,behavior_behaviour,
1966.9789530445269, 0.5539612518628914,,behavior_behaviour,
1969.814368994697, 0.9048053109334782,,behavior_behaviour,
1973.279877378238, 0.9220961929277878,,behavior_behaviour,
1976.7453857617793,0.925916272,,behavior_behaviour,
1980.2108941453205, 0.9317469177618212,,behavior_behaviour,
1983.6764025288617, 0.9281278959490586,,behavior_behaviour,
1987.1419109124029, 0.9261173282753017,,behavior_behaviour,
1990.607419295944,0.925916272,,behavior_behaviour,
1994.0729276794852, 0.9275247256469316,,behavior_behaviour,
1997.5384360630264, 0.9218951361604121,,behavior_behaviour,
1999.4287133631397, 0.9100327868852461,,behavior_behaviour,
