#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.500000e-03
1 1.070000e-02
2 1.770000e-02
3 3.080000e-02
4 4.870000e-02
5 7.330000e-02
6 1.049000e-01
7 1.478000e-01
8 2.000000e-01
9 2.629000e-01
10 3.323000e-01
11 4.105000e-01
12 4.931000e-01
13 5.767000e-01
14 6.635000e-01
15 7.454000e-01
16 8.260000e-01
17 8.897000e-01
18 9.419000e-01
19 9.744000e-01
20 9.886000e-01
21 9.957000e-01
22 9.987000e-01
23 9.997000e-01
24 1.000000e+00
