#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.000000e-03
1 9.500000e-03
2 1.650000e-02
3 2.680000e-02
4 4.130000e-02
5 6.060000e-02
6 8.700000e-02
7 1.199000e-01
8 1.613000e-01
9 2.077000e-01
10 2.676000e-01
11 3.383000e-01
12 4.154000e-01
13 5.002000e-01
14 5.901000e-01
15 6.827000e-01
16 7.752000e-01
17 8.525000e-01
18 9.131000e-01
19 9.536000e-01
20 9.807000e-01
21 9.931000e-01
22 9.976000e-01
23 9.994000e-01
24 1.000000e+00
