#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.600000e-03
1 1.300000e-02
2 2.330000e-02
3 4.120000e-02
4 6.810000e-02
5 1.021000e-01
6 1.478000e-01
7 2.049000e-01
8 2.761000e-01
9 3.589000e-01
10 4.535000e-01
11 5.505000e-01
12 6.515000e-01
13 7.505000e-01
14 8.392000e-01
15 9.102000e-01
16 9.600000e-01
17 9.871000e-01
18 9.965000e-01
19 9.994000e-01
20 1.000000e+00
