#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.000000e-03
1 9.700000e-03
2 1.700000e-02
3 2.790000e-02
4 4.240000e-02
5 6.270000e-02
6 8.860000e-02
7 1.231000e-01
8 1.679000e-01
9 2.203000e-01
10 2.833000e-01
11 3.571000e-01
12 4.381000e-01
13 5.309000e-01
14 6.245000e-01
15 7.117000e-01
16 7.934000e-01
17 8.635000e-01
18 9.201000e-01
19 9.609000e-01
20 9.871000e-01
21 9.962000e-01
22 9.990000e-01
23 9.999000e-01
24 1.000000e+00
