#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 7.000000e-03
1 1.330000e-02
2 2.410000e-02
3 4.010000e-02
4 6.420000e-02
5 9.890000e-02
6 1.422000e-01
7 1.981000e-01
8 2.660000e-01
9 3.466000e-01
10 4.370000e-01
11 5.310000e-01
12 6.314000e-01
13 7.327000e-01
14 8.235000e-01
15 8.921000e-01
16 9.411000e-01
17 9.703000e-01
18 9.859000e-01
19 9.934000e-01
20 9.983000e-01
21 1.000000e+00
