#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.400000e-03
1 1.040000e-02
2 1.770000e-02
3 2.870000e-02
4 4.560000e-02
5 6.860000e-02
6 9.940000e-02
7 1.395000e-01
8 1.861000e-01
9 2.446000e-01
10 3.091000e-01
11 3.827000e-01
12 4.644000e-01
13 5.524000e-01
14 6.455000e-01
15 7.375000e-01
16 8.187000e-01
17 8.842000e-01
18 9.288000e-01
19 9.585000e-01
20 9.810000e-01
21 9.914000e-01
22 9.958000e-01
23 9.981000e-01
24 9.994000e-01
25 1.000000e+00
