#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 7.900000e-03
1 1.520000e-02
2 2.650000e-02
3 4.440000e-02
4 7.030000e-02
5 1.034000e-01
6 1.473000e-01
7 2.028000e-01
8 2.743000e-01
9 3.521000e-01
10 4.423000e-01
11 5.413000e-01
12 6.467000e-01
13 7.435000e-01
14 8.344000e-01
15 9.042000e-01
16 9.548000e-01
17 9.826000e-01
18 9.946000e-01
19 9.990000e-01
20 1.000000e+00
