#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.800000e-03
1 1.070000e-02
2 1.810000e-02
3 2.910000e-02
4 4.670000e-02
5 7.030000e-02
6 1.009000e-01
7 1.402000e-01
8 1.904000e-01
9 2.522000e-01
10 3.235000e-01
11 4.040000e-01
12 4.893000e-01
13 5.785000e-01
14 6.747000e-01
15 7.762000e-01
16 8.626000e-01
17 9.275000e-01
18 9.674000e-01
19 9.851000e-01
20 9.936000e-01
21 9.980000e-01
22 9.995000e-01
23 1.000000e+00
