#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.300000e-03
1 8.300000e-03
2 1.140000e-02
3 1.500000e-02
4 1.920000e-02
5 2.560000e-02
6 3.350000e-02
7 4.310000e-02
8 5.500000e-02
9 7.060000e-02
10 9.150000e-02
11 1.195000e-01
12 1.598000e-01
13 2.134000e-01
14 2.868000e-01
15 3.951000e-01
16 5.529000e-01
17 7.688000e-01
18 9.492000e-01
19 9.979000e-01
20 9.999000e-01
21 1.000000e+00
