#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.000000e-03
1 9.800000e-03
2 1.330000e-02
3 1.810000e-02
4 2.470000e-02
5 3.220000e-02
6 4.310000e-02
7 5.760000e-02
8 7.360000e-02
9 9.300000e-02
10 1.175000e-01
11 1.513000e-01
12 1.969000e-01
13 2.617000e-01
14 3.524000e-01
15 4.886000e-01
16 6.907000e-01
17 9.033000e-01
18 9.910000e-01
19 1.000000e+00
