#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.000000e-03
1 9.800000e-03
2 1.390000e-02
3 1.980000e-02
4 2.710000e-02
5 3.540000e-02
6 4.600000e-02
7 5.940000e-02
8 7.500000e-02
9 9.400000e-02
10 1.221000e-01
11 1.586000e-01
12 2.071000e-01
13 2.806000e-01
14 3.867000e-01
15 5.412000e-01
16 7.473000e-01
17 9.322000e-01
18 9.973000e-01
19 1.000000e+00
