#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.800000e-03
1 8.600000e-03
2 1.050000e-02
3 1.280000e-02
4 1.580000e-02
5 1.930000e-02
6 2.340000e-02
7 3.040000e-02
8 3.900000e-02
9 4.830000e-02
10 5.960000e-02
11 7.370000e-02
12 9.100000e-02
13 1.137000e-01
14 1.434000e-01
15 1.845000e-01
16 2.376000e-01
17 3.139000e-01
18 4.271000e-01
19 6.013000e-01
20 8.301000e-01
21 9.757000e-01
22 9.994000e-01
23 1.000000e+00
