#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.700000e-03
1 8.700000e-03
2 1.230000e-02
3 1.550000e-02
4 1.950000e-02
5 2.440000e-02
6 2.950000e-02
7 3.630000e-02
8 4.490000e-02
9 5.540000e-02
10 6.790000e-02
11 8.270000e-02
12 1.040000e-01
13 1.321000e-01
14 1.707000e-01
15 2.261000e-01
16 3.032000e-01
17 4.212000e-01
18 6.019000e-01
19 8.249000e-01
20 9.757000e-01
21 9.994000e-01
22 1.000000e+00
