#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.000000e-03
1 8.600000e-03
2 1.110000e-02
3 1.390000e-02
4 1.700000e-02
5 2.090000e-02
6 2.620000e-02
7 3.210000e-02
8 3.780000e-02
9 4.530000e-02
10 5.570000e-02
11 6.970000e-02
12 8.760000e-02
13 1.095000e-01
14 1.352000e-01
15 1.726000e-01
16 2.248000e-01
17 2.963000e-01
18 4.024000e-01
19 5.595000e-01
20 7.693000e-01
21 9.484000e-01
22 9.989000e-01
23 1.000000e+00
