#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.100000e-03
1 8.300000e-03
2 1.030000e-02
3 1.320000e-02
4 1.720000e-02
5 2.210000e-02
6 2.810000e-02
7 3.530000e-02
8 4.350000e-02
9 5.460000e-02
10 6.780000e-02
11 8.250000e-02
12 1.014000e-01
13 1.261000e-01
14 1.571000e-01
15 2.009000e-01
16 2.611000e-01
17 3.442000e-01
18 4.654000e-01
19 6.396000e-01
20 8.549000e-01
21 9.838000e-01
22 1.000000e+00
