#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.300000e-03
1 8.100000e-03
2 1.150000e-02
3 1.430000e-02
4 1.830000e-02
5 2.380000e-02
6 3.070000e-02
7 3.830000e-02
8 4.660000e-02
9 5.540000e-02
10 6.770000e-02
11 8.380000e-02
12 1.032000e-01
13 1.287000e-01
14 1.651000e-01
15 2.133000e-01
16 2.798000e-01
17 3.774000e-01
18 5.284000e-01
19 7.326000e-01
20 9.347000e-01
21 9.976000e-01
22 1.000000e+00
