#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.200000e-03
1 8.800000e-03
2 1.130000e-02
3 1.430000e-02
4 1.890000e-02
5 2.420000e-02
6 3.040000e-02
7 3.700000e-02
8 4.630000e-02
9 5.710000e-02
10 7.180000e-02
11 8.990000e-02
12 1.131000e-01
13 1.447000e-01
14 1.862000e-01
15 2.441000e-01
16 3.247000e-01
17 4.429000e-01
18 6.196000e-01
19 8.345000e-01
20 9.782000e-01
21 9.998000e-01
22 1.000000e+00
