#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.700000e-03
1 8.600000e-03
2 1.190000e-02
3 1.600000e-02
4 2.120000e-02
5 2.810000e-02
6 3.610000e-02
7 4.590000e-02
8 5.830000e-02
9 7.350000e-02
10 9.230000e-02
11 1.157000e-01
12 1.460000e-01
13 1.899000e-01
14 2.525000e-01
15 3.399000e-01
16 4.655000e-01
17 6.458000e-01
18 8.580000e-01
19 9.858000e-01
20 9.999000e-01
21 1.000000e+00
