#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.000000e-03
1 9.100000e-03
2 1.280000e-02
3 1.750000e-02
4 2.320000e-02
5 3.030000e-02
6 3.890000e-02
7 5.000000e-02
8 6.480000e-02
9 8.330000e-02
10 1.074000e-01
11 1.370000e-01
12 1.777000e-01
13 2.353000e-01
14 3.212000e-01
15 4.423000e-01
16 6.198000e-01
17 8.358000e-01
18 9.805000e-01
19 9.997000e-01
20 1.000000e+00
