#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 5.800000e-03
1 9.500000e-03
2 1.320000e-02
3 1.720000e-02
4 2.230000e-02
5 2.880000e-02
6 3.550000e-02
7 4.480000e-02
8 5.570000e-02
9 7.040000e-02
10 8.890000e-02
11 1.135000e-01
12 1.443000e-01
13 1.891000e-01
14 2.546000e-01
15 3.498000e-01
16 4.909000e-01
17 6.887000e-01
18 8.946000e-01
19 9.918000e-01
20 1.000000e+00
