#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 6.200000e-03
1 9.700000e-03
2 1.370000e-02
3 1.770000e-02
4 2.290000e-02
5 2.820000e-02
6 3.570000e-02
7 4.590000e-02
8 5.890000e-02
9 7.490000e-02
10 9.460000e-02
11 1.215000e-01
12 1.582000e-01
13 2.105000e-01
14 2.831000e-01
15 3.846000e-01
16 5.323000e-01
17 7.316000e-01
18 9.242000e-01
19 9.972000e-01
20 1.000000e+00
