#Nsite= 10000 th_avg= 0.250000 th_std= 0.100000
#time N_Adopt
0 7.000000e-03
1 1.110000e-02
2 1.540000e-02
3 1.890000e-02
4 2.430000e-02
5 3.130000e-02
6 3.980000e-02
7 5.110000e-02
8 6.350000e-02
9 8.050000e-02
10 1.008000e-01
11 1.280000e-01
12 1.623000e-01
13 2.097000e-01
14 2.755000e-01
15 3.716000e-01
16 5.141000e-01
17 7.142000e-01
18 9.170000e-01
19 9.953000e-01
20 1.000000e+00
