x,y,topology
276.1987530203375,0.08057233,empirical_Lyon_school
295.6869251, 0.11329725428973703,empirical_Lyon_school
313.2262800634682, 0.15515736233407007,empirical_Lyon_school
328.81681776583906, 0.19758891093963182,empirical_Lyon_school
340.5097210426172, 0.22961735756704038,empirical_Lyon_school
352.2026243193953, 0.27072322044488084,empirical_Lyon_school
369.7419792345625, 0.3083001902338758,empirical_Lyon_school
390.2045599689241, 0.3461958992017493,empirical_Lyon_school
408.7183234904896, 0.38740238286636186,empirical_Lyon_school
430.15531283124955, 0.41085028002780244,empirical_Lyon_school
451.5923021720094, 0.39679855455749846,empirical_Lyon_school
474.1119677421006, 0.40937353540709864,empirical_Lyon_school
492.2390611817619, 0.4301834326047481,empirical_Lyon_school
515.2536644566903, 0.43625147872372005,empirical_Lyon_school
554.8796144502162, 0.45193687707702523,empirical_Lyon_school
579.1006283806853, 0.4475930181494372,empirical_Lyon_school
597.7535931317361, 0.44776935547582863,empirical_Lyon_school
619.1905824724959, 0.44107571198763995,empirical_Lyon_school
644.0380019356494, 0.4505871048748795,empirical_Lyon_school
673.1078586931951, 0.45510598170344174,empirical_Lyon_school
689.6728050019642, 0.45317423940781354,empirical_Lyon_school
712.7338087, 0.45384119602083783,empirical_Lyon_school
734.1707980274809, 0.45766163112396097,empirical_Lyon_school
750.2485400330509,0.461205142,empirical_Lyon_school
10.44354248,0.029642815,empirical_congress_2
31.841648460644024,0.029642815,empirical_congress_2
53.23975443910133,0.029642815,empirical_congress_2
74.63786041755864,0.029642815,empirical_congress_2
96.03596639601594,0.029642815,empirical_congress_2
117.43407237447326,0.029642815,empirical_congress_2
138.83217835293058,0.029642815,empirical_congress_2
160.23028433138788,0.029642815,empirical_congress_2
181.6283903098452,0.029642815,empirical_congress_2
203.02649628830252,0.029642815,empirical_congress_2
224.42460226675982,0.029642815,empirical_congress_2
245.8026881866064,0.032836014,empirical_congress_2
267.1867801240362,0.035071254,empirical_congress_2
288.5658670468133, 0.038104793035373286,empirical_congress_2
309.9407497572821,0.041808904,empirical_congress_2
331.27940887281386,0.051290679,empirical_congress_2
352.43248217743167,0.064517346,empirical_congress_2
373.3721607239813,0.085924432,empirical_congress_2
384.5294848287691, 0.10716981132075454,empirical_congress_2
395.95848962089656, 0.12910727863261373,empirical_congress_2
405.4202401372213, 0.17509433962264143,empirical_congress_2
411.39173123558294, 0.22264150943396221,empirical_congress_2
417.78986369649385,0.259461934,empirical_congress_2
423.0599534585491, 0.30537557849768604,empirical_congress_2
433.0153029788438, 0.3464281476207428,empirical_congress_2
434.5779009933227, 0.3988476194243371,empirical_congress_2
440.8023967346834, 0.5161267354930581,empirical_congress_2
441.5743924392235, 0.45504792795643634,empirical_congress_2
446.1404116955965, 0.5729656838948403,empirical_congress_2
450.99769499911906,0.619746054,empirical_congress_2
458.24130255551427, 0.6511831019342591,empirical_congress_2
466.63060801605627, 0.6989728781825615,empirical_congress_2
478.18545570286744, 0.7480287684078023,empirical_congress_2
490.9266137710015,0.805590848,empirical_congress_2
520.3121429241904, 0.8502551323128043,empirical_congress_2
523.8396494457677,0.882306871,empirical_congress_2
541.0353643851882, 0.8803310786756855,empirical_congress_2
561.8833292508587,0.959913519,empirical_congress_2
559.6949348879721, 0.9292868161860688,empirical_congress_2
583.8882138710102, 0.9821090130605465,empirical_congress_2
603.5382745604592, 0.9949743480679759,empirical_congress_2
624.9135290720166, 0.9986191570385236,empirical_congress_2
646.3086320416822, 0.9990981369407858,empirical_congress_2
667.7067380201396, 0.9990981369407858,empirical_congress_2
689.104844, 0.9990981369407858,empirical_congress_2
710.5029499770542, 0.9990981369407858,empirical_congress_2
731.9010559555115, 0.9990981369407858,empirical_congress_2
753.2991619339689, 0.9990981369407858,empirical_congress_2
253.32229254155075,0.034716981,empirical_email_EU_2
278.3722718400662,0.039245283,empirical_email_EU_2
302.1236128051547, 0.047552101393325996,empirical_email_EU_2
323.04540103464626,0.049650369,empirical_email_EU_2
344.88621807479353,0.052912368,empirical_email_EU_2
366.7468674873936,0.056704824,empirical_email_EU_2
387.64111919687764, 0.059501446169299754,empirical_email_EU_2
408.9661718225749,0.071153456,empirical_email_EU_2
429.9520323543271,0.092581957,empirical_email_EU_2
449.74744188797547, 0.10490566037735838,empirical_email_EU_2
472.31413582182665, 0.12857877457379063,empirical_email_EU_2
488.29242325663927, 0.1569811320754716,empirical_email_EU_2
503.0697344295263, 0.19999999999999996,empirical_email_EU_2
518.9874016679482, 0.26113207547169803,empirical_email_EU_2
531.1575087241971, 0.31999999999999995,empirical_email_EU_2
540.8055834861301, 0.38113207547169803,empirical_email_EU_2
547.9174306500266, 0.44679245283018865,empirical_email_EU_2
555.0292778139233, 0.5124528301886793,empirical_email_EU_2
560.9723783048441, 0.5645283018867925,empirical_email_EU_2
566.8586975808836, 0.6256603773584906,empirical_email_EU_2
577.4052626534183, 0.6761715243737316,empirical_email_EU_2
585.7279590154832, 0.7136022770723733,empirical_email_EU_2
598.1808332017375, 0.7553672996224194,empirical_email_EU_2
614.7610688670214, 0.7950854066954104,empirical_email_EU_2
635.6349139599574, 0.8399209508501073,empirical_email_EU_2
656.8568672560432, 0.8680173036883612,empirical_email_EU_2
678.0938118, 0.8937225584430997,empirical_email_EU_2
699.3677933777548,0.913520394,empirical_email_EU_2
720.6617951, 0.9301250310150276,empirical_email_EU_2
741.9618027427007, 0.9457717078222598,empirical_email_EU_2
779.7943009511736,0.977316336,empirical_email_EU_2
792.2755943747585, 0.9878078963874622,empirical_email_EU_2
305.0304967,0.049312923,empirical_Thiers_HO_2
335.9673508014432,0.052830189,empirical_Thiers_HO_2
364.27572269508903,0.063011748,empirical_Thiers_HO_2
385.6287835416722,0.070196446,empirical_Thiers_HO_2
406.91477719190925,0.088078363,empirical_Thiers_HO_2
429.7005234828242,0.099454136,empirical_Thiers_HO_2
449.4787564689392, 0.1251194752796746,empirical_Thiers_HO_2
464.7917656326588, 0.16487480716743796,empirical_Thiers_HO_2
470.71276470031705, 0.21334757327637355,empirical_Thiers_HO_2
475.2260295133573, 0.25143331807625147,empirical_Thiers_HO_2
483.345355, 0.30830267790039956,empirical_Thiers_HO_2
485.99534337494845, 0.35103832918001665,empirical_Thiers_HO_2
489.8095649414686, 0.3942423163640679,empirical_Thiers_HO_2
491.28339160624546, 0.4384122463510146,empirical_Thiers_HO_2
494.2682989281976, 0.48978284086863655,empirical_Thiers_HO_2
497.42571242184556, 0.5446659546695147,empirical_Thiers_HO_2
499.3950355372385, 0.6028859617894863,empirical_Thiers_HO_2
502.7548685068235, 0.6875376765159606,empirical_Thiers_HO_2
501.64202018218054, 0.6478462086151656,empirical_Thiers_HO_2
504.4268937518468, 0.7466358134567463,empirical_Thiers_HO_2
506.7452665891183, 0.7957232704402517,empirical_Thiers_HO_2
509.9645253804913, 0.8717693129227485,empirical_Thiers_HO_2
514.4662023929403, 0.9294331711562045,empirical_Thiers_HO_2
525.7661908081351, 0.9887202390584379,empirical_Thiers_HO_2
547.1032356078296, 0.9984594970711028,empirical_Thiers_HO_2
568.5073476038701, 0.9975015372665784,empirical_Thiers_HO_2
589.8914395, 0.9997367768104687,empirical_Thiers_HO_2
611.2825384992434, 1.000854396582414,empirical_Thiers_HO_2
622.9542326693111, 1.000854396582414,empirical_Thiers_HO_2
,,
